,album_name,track_title,track_n,lyric,line
945,Fearless (Taylor’s Version),You All Over Me (Taylor’s Version) [From the Vault],21,"So I lied, and I cried",32
946,Fearless (Taylor’s Version),You All Over Me (Taylor’s Version) [From the Vault],21,And I watched a part of myself die,33
947,Fearless (Taylor’s Version),You All Over Me (Taylor’s Version) [From the Vault],21,'Cause no amount of freedom gets you clean,34
948,Fearless (Taylor’s Version),You All Over Me (Taylor’s Version) [From the Vault],21,I've still got you all over me,35
949,Fearless (Taylor’s Version),You All Over Me (Taylor’s Version) [From the Vault],21,I've still got you all over me,36
950,Fearless (Taylor’s Version),You All Over Me (Taylor’s Version) [From the Vault],21,Still got you all over me,37
951,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Mr. ""Perfect face""",1
952,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Mr. ""Here to stay""",2
953,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Mr. ""Looked me in the eye and told me you would never go away""",3
954,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,Everything was right,4
955,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Mr. ""I've been waitin' for you all my life""",5
956,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Mr. ""Every single day until the end, I will be by your side""",6
957,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"But that was when I got to know Mr. ""Change of heart""",7
958,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Mr. ""Leaves me all alone,"" I fall apart",8
959,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,It takes everything in me just to get up each day,9
960,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,But it's wonderful to see that you're okay,10
961,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Hello, Mr. ""Perfectly fine""",11
962,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,How's your heart after breakin' mine?,12
963,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Mr. ""Always at the right place at the right time,"" baby",13
964,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Hello, Mr. ""Casually cruel""",14
965,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Mr. ""Everything revolves around you""",15
966,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,I've been Miss Misery since your goodbye,16
967,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"And you're Mr. ""Perfectly fine""",17
968,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Mr. ""Never told me why""",18
969,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Mr. ""Never had to see me cry""",19
970,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Mr. ""Insincere apology so he doesn't look like the bad guy""",20
971,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,He goes about his day,21
972,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,Forgets he ever even heard my name,22
973,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Well, I thought you might be different than the rest, I guess you're all the same",23
974,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,'Cause I hear he's got his arm 'round a brand-new girl,24
975,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"I've been pickin' up my heart, he's been pickin' up her",25
976,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,And I never got past what you put me through,26
977,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,But it's wonderful to see that it never phased you,27
978,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Hello, Mr. ""Perfectly fine""",28
979,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,How's your heart after breakin' mine?,29
980,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Mr. ""Always at the right place at the right time,"" baby",30
981,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Hello, Mr. ""Casually cruel""",31
982,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Mr. ""Everything revolves around you""",32
983,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,I've been Miss Misery since your goodbye,33
984,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"And you're Mr. ""Perfectly fine""",34
985,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,So dignified in your well-pressed suit,35
986,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"So strategized, all the eyes on you",36
987,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,Sashay your way to your seat,37
988,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"It's the best seat, in the best room",38
989,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Oh, he's so smug, Mr. ""Always wins""",39
990,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,So far above me in every sense,40
991,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,So far above feeling anything,41
992,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,And it's really such a shame,42
993,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,It's such a shame,43
994,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"'Cause I was Miss ""Here to stay""",44
995,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Now I'm Miss ""Gonna be alright someday""",45
996,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,And someday maybe you'll miss me,46
997,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"But by then, you'll be Mr. ""Too late""",47
998,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Goodbye, Mr. ""Perfectly fine""",48
999,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,How's your heart after breakin' mine?,49
1000,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Mr. ""Always at the right place at the right time,"" baby",50
1001,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Goodbye, Mr. ""Casually cruel""",51
1002,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Mr. ""Everything revolves around you""",52
1003,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,I've been Miss Misery for the last time,53
1004,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"And you're Mr. ""Perfectly fine""",54
1005,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,You're perfectly fine,55
1006,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,"Mr. ""Looked me in the eye and told me you would never go away""",56
1007,Fearless (Taylor’s Version),Mr. Perfectly Fine (Taylor’s Version) [From the Vault],22,You said you'd never go away,57
1008,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,We used to walk along the streets,1
1009,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,When the porch lights were shining bright,2
1010,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,Before I had somewhere to be,3
1011,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,Back when we had all night and we were happy,4
1012,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,"I do recall a good while back, we snuck into the circus",5
1013,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,"You threw your arms around my neck, back when I deserved it",6
1014,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,And we were happy,7
1015,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,"When it was good, baby, it was good, baby",8
1016,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,We showed 'em all up,9
1017,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,No one could touch the way we laughed in the dark,10
1018,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,Talking 'bout your daddy's farm we were gonna buy someday,11
1019,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,And we were happy,12
1020,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,We used to watch the sun go down on the boats in the water,13
1021,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,That's sorta how I feel right now,14
1022,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,And goodbye's so much harder 'cause we were happy,15
1023,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,"When it was good, baby, it was good, baby",16
1024,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,We showed 'em all up,17
1025,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,No one could touch the way we laughed in the dark,18
1026,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,Talking 'bout your daddy's farm we were gonna buy someday,19
1027,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,And we were happy,20
1028,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,We were happy,21
1029,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,"Oh, I hate those voices telling me I'm not in love anymore",22
1030,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,But they don't give me choices and that's what these tears are for,23
1031,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,'Cause we were happy,24
1032,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,We were happy,25
1033,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,"When it was good, baby, it was good, baby",26
1034,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,We showed 'em all up,27
1035,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,No one could touch the way we laughed in the dark,28
1036,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,Talking 'bout your daddy's farm,29
1037,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,And you were gonna marry me,30
1038,Fearless (Taylor’s Version),We Were Happy (Taylor’s Version) [From the Vault],23,And we were happy,31
