album_name,track_title,track_n,lyric,line
Midnights (3am Edition),Vigilante Shit,7,I'm on my vigilante shit again,34
Midnights (3am Edition),Vigilante Shit,7,You might also like,35
Midnights (3am Edition),Vigilante Shit,7,I don't start shit, but I can tell you how it ends,36
Midnights (3am Edition),Vigilante Shit,7,Don't get sad, get even,37
Midnights (3am Edition),Vigilante Shit,7,So on the weekends,38
Midnights (3am Edition),Vigilante Shit,7,I don't dress for friends,39
Midnights (3am Edition),Vigilante Shit,7,Lately, I've been dressin' for revenge,40
Midnights (3am Edition),Bejeweled,8,Bejeweled Lyrics,1
Midnights (3am Edition),Bejeweled,8,Baby love, I think I've been a little too kind,2
Midnights (3am Edition),Bejeweled,8,Didn't notice you walkin' all over my peace of mind,3
Midnights (3am Edition),Bejeweled,8,In the shoes I gave you as a present,4
Midnights (3am Edition),Bejeweled,8,Puttin' someone first only works when you're in their top five,5
Midnights (3am Edition),Bejeweled,8,And by the way, I'm goin' out tonight,6
Midnights (3am Edition),Bejeweled,8,Best believe I'm still bejeweled,7
Midnights (3am Edition),Bejeweled,8,When I walk in the room,8
Midnights (3am Edition),Bejeweled,8,I can still make the whole place shimmer,9
Midnights (3am Edition),Bejeweled,8,And when I meet the band,10
Midnights (3am Edition),Bejeweled,8,They ask, "Do you have a man?",11
Midnights (3am Edition),Bejeweled,8,I could still say, "I don't remember",12
Midnights (3am Edition),Bejeweled,8,Familiarity breeds contempt,13
Midnights (3am Edition),Bejeweled,8,Don't put mе in the basement,14
Midnights (3am Edition),Bejeweled,8,Whеn I want the penthouse of your heart,15
Midnights (3am Edition),Bejeweled,8,Diamonds in my eyes,16
Midnights (3am Edition),Bejeweled,8,I polish up real, I polish up real nice,17
Midnights (3am Edition),Bejeweled,8,Nice,18
Midnights (3am Edition),Bejeweled,8,Baby boy, I think I've been too good of a girl,19
Midnights (3am Edition),Bejeweled,8,Did all the extra credit, then got graded on a curve,20
Midnights (3am Edition),Bejeweled,8,I think it's time to teach some lessons,21
Midnights (3am Edition),Bejeweled,8,I made you my world , have you heard?,22
Midnights (3am Edition),Bejeweled,8,I can reclaim the land,23
Midnights (3am Edition),Bejeweled,8,And I miss you , but I miss sparklin',24
Midnights (3am Edition),Bejeweled,8,Best believe I'm still bejeweled,25
Midnights (3am Edition),Bejeweled,8,When I walk in the room,26
Midnights (3am Edition),Bejeweled,8,I can still make the whole place shimmer,27
Midnights (3am Edition),Bejeweled,8,And when I meet the band,28
Midnights (3am Edition),Bejeweled,8,They ask, "Do you have a man?",29
Midnights (3am Edition),Bejeweled,8,I could still say, "I don't remember",30
Midnights (3am Edition),Bejeweled,8,Familiarity breeds contempt,31
Midnights (3am Edition),Bejeweled,8,Don't put me in the basement,32
Midnights (3am Edition),Bejeweled,8,When I want the penthouse of your heart,33
Midnights (3am Edition),Bejeweled,8,Diamonds in my eyes,34
Midnights (3am Edition),Bejeweled,8,I polish up real, I polish up real nice,35
Midnights (3am Edition),Bejeweled,8,Nice,36
Midnights (3am Edition),Bejeweled,8,You might also like,37
Midnights (3am Edition),Bejeweled,8,Sapphire tears on my face,38
Midnights (3am Edition),Bejeweled,8,Sadness became my whole sky,39
Midnights (3am Edition),Bejeweled,8,But some guy said my aura's moonstone,40
Midnights (3am Edition),Bejeweled,8,Just 'cause he was high,41
Midnights (3am Edition),Bejeweled,8,And we're dancin' all night,42
Midnights (3am Edition),Bejeweled,8,And you can try to change my mind,43
Midnights (3am Edition),Bejeweled,8,But you might have to wait in line,44
Midnights (3am Edition),Bejeweled,8,What's a girl gonna do?,45
Midnights (3am Edition),Bejeweled,8,A diamond's gotta shine,46
Midnights (3am Edition),Bejeweled,8,Best believe I'm still bejeweled,47
Midnights (3am Edition),Bejeweled,8,When I walk in the room,48
Midnights (3am Edition),Bejeweled,8,I can still make the whole place shimmer,49
Midnights (3am Edition),Bejeweled,8,And when I meet the band,50
Midnights (3am Edition),Bejeweled,8,They ask, "Do you have a man?",51
Midnights (3am Edition),Bejeweled,8,I could still say, "I don't remember",52
Midnights (3am Edition),Bejeweled,8,Familiarity breeds contempt,53
Midnights (3am Edition),Bejeweled,8,Don't put me in the basement,54
Midnights (3am Edition),Bejeweled,8,When I want the penthouse of your heart,55
Midnights (3am Edition),Bejeweled,8,Diamonds in my eyes,56
Midnights (3am Edition),Bejeweled,8,I polish up real , I polish up real nice,57
Midnights (3am Edition),Bejeweled,8,And we're dancin' all night,58
Midnights (3am Edition),Bejeweled,8,And you can try to change my mind,59
Midnights (3am Edition),Bejeweled,8,But you might have to wait in line,60
Midnights (3am Edition),Bejeweled,8,What's a girl gonna do? What's a girl gonna do?,61
Midnights (3am Edition),Bejeweled,8,I polish up nice,62
Midnights (3am Edition),Bejeweled,8,Best believe I'm still bejeweled,63
Midnights (3am Edition),Bejeweled,8,When I walk in the room,64
Midnights (3am Edition),Bejeweled,8,I can still make the whole place shimmer,65
Midnights (3am Edition),Labyrinth,9,Labyrinth Lyrics,1
Midnights (3am Edition),Labyrinth,9,"It only hurts this much right now",2
Midnights (3am Edition),Labyrinth,9,Was what I was thinkin' the whole time,3
Midnights (3am Edition),Labyrinth,9,Breathe in, breathe through, breathe deep, breathe out,4
Midnights (3am Edition),Labyrinth,9,I'll be gettin' over you my whole life,5
Midnights (3am Edition),Labyrinth,9,You know how scared I am of elevators,6
Midnights (3am Edition),Labyrinth,9,Never trust it if it rises fast,7
Midnights (3am Edition),Labyrinth,9,It can't last,8
Midnights (3am Edition),Labyrinth,9,Uh-oh, I'm fallin' in love,9
Midnights (3am Edition),Labyrinth,9,Oh no, I'm fallin' in love again,10
Midnights (3am Edition),Labyrinth,9,Oh, I'm fallin' in love,11
Midnights (3am Edition),Labyrinth,9,I thought the plane was goin' down,12
Midnights (3am Edition),Labyrinth,9,How'd you turn it right around?,13
Midnights (3am Edition),Labyrinth,9,It only feels this raw right now,14
Midnights (3am Edition),Labyrinth,9,Lost in the labyrinth of my mind,15
Midnights (3am Edition),Labyrinth,9,Break up, break free, break through, break down,16
Midnights (3am Edition),Labyrinth,9,You would break your back to make me break a smile,17
Midnights (3am Edition),Labyrinth,9,You know how much I hate,18
Midnights (3am Edition),Labyrinth,9,That everybody just expects me to bounce back,19
Midnights (3am Edition),Labyrinth,9,Just like that,20
Midnights (3am Edition),Labyrinth,9,Uh-oh, I'm fallin' in love,21
Midnights (3am Edition),Labyrinth,9,Oh no, I'm fallin' in love again,22
Midnights (3am Edition),Labyrinth,9,Oh, I'm fallin' in love,23
Midnights (3am Edition),Labyrinth,9,I thought the plane was goin' down,24
Midnights (3am Edition),Labyrinth,9,How'd you turn it right around?,25
Midnights (3am Edition),Labyrinth,9,Uh-oh, I'm fallin' in love,26
Midnights (3am Edition),Labyrinth,9,Oh no, I'm fallin' in love again,27
Midnights (3am Edition),Labyrinth,9,Oh, I'm fallin' in love,28
Midnights (3am Edition),Labyrinth,9,I thought the plane was goin' down,29
Midnights (3am Edition),Labyrinth,9,How'd you turn it right around?,30
Midnights (3am Edition),Labyrinth,9,Uh-oh, I'm fallin' in love,31
Midnights (3am Edition),Labyrinth,9,Oh no, I'm fallin' in love again,32
Midnights (3am Edition),Labyrinth,9,Oh, I'm fallin' in love,33
Midnights (3am Edition),Labyrinth,9,I thought the plane was goin' down,34
Midnights (3am Edition),Labyrinth,9,How'd you turn it right around?,35
Midnights (3am Edition),Labyrinth,9,Uh-oh, I'm fallin' in love,36
Midnights (3am Edition),Labyrinth,9,Oh no, I'm fallin' in love again,37
Midnights (3am Edition),Labyrinth,9,Oh, I'm fallin' in love,38
Midnights (3am Edition),Labyrinth,9,I thought the plane was goin' down,39
Midnights (3am Edition),Labyrinth,9,How'd you turn it right around?You might also like,40
Midnights (3am Edition),Karma,10,Karma Lyrics,1
Midnights (3am Edition),Karma,10,You're talking shit for the hell of it,2
Midnights (3am Edition),Karma,10,Addicted to betrayal, but you're relevant,3
Midnights (3am Edition),Karma,10,You're terrified to look down,4
Midnights (3am Edition),Karma,10,'Cause if you dare, you'll see the glare,5
Midnights (3am Edition),Karma,10,Of everyone you burned just to get there,6
Midnights (3am Edition),Karma,10,It's coming back around,7
Midnights (3am Edition),Karma,10,And I keep my side of the street clean,8
Midnights (3am Edition),Karma,10,You wouldn't know what I mean,9
Midnights (3am Edition),Karma,10,'Cause karma is my boyfriend,10
Midnights (3am Edition),Karma,10,Karma is a god,11
Midnights (3am Edition),Karma,10,Karma is the breeze in my hair on the weekend,12
Midnights (3am Edition),Karma,10,Karma's a relaxing thought,13
Midnights (3am Edition),Karma,10,Aren't you envious that for you it's not?,14
Midnights (3am Edition),Karma,10,Sweet like honey, karma is a cat,15
Midnights (3am Edition),Karma,10,Purring in my lap 'cause it loves me,16
Midnights (3am Edition),Karma,10,Flexing like a goddamn acrobat,17
Midnights (3am Edition),Karma,10,Me and karma vibe like that,18
Midnights (3am Edition),Karma,10,Spiderboy, king of thieves,19
Midnights (3am Edition),Karma,10,Weave your little webs of opacity,20
Midnights (3am Edition),Karma,10,My pennies made your crown,21
Midnights (3am Edition),Karma,10,Trick me once, trick me twice,22
Midnights (3am Edition),Karma,10,Don't you know that cash ain't the only price?,23
Midnights (3am Edition),Karma,10,It's coming back around,24
Midnights (3am Edition),Karma,10,And I keep my side of the street clean,25
Midnights (3am Edition),Karma,10,You wouldn't know what I mean,26
Midnights (3am Edition),Karma,10,'Cause karma is my boyfriend,27
Midnights (3am Edition),Karma,10,Karma is a god,28
Midnights (3am Edition),Karma,10,Karma is the breeze in my hair on the weekend,29
Midnights (3am Edition),Karma,10,Karma's a relaxing thought,30
Midnights (3am Edition),Karma,10,Aren't you envious that for you it's not?,31
Midnights (3am Edition),Karma,10,Sweet like honey, karma is a cat,32
Midnights (3am Edition),Karma,10,Purring in my lap 'cause it loves me,33
Midnights (3am Edition),Karma,10,Flexing like a goddamn acrobat,34
Midnights (3am Edition),Karma,10,Me and karma vibe like that,35
Midnights (3am Edition),Karma,10,You might also like,36
Midnights (3am Edition),Karma,10,Ask me what I learned from all those years,37
Midnights (3am Edition),Karma,10,Ask me what I earned from all those tears,38
Midnights (3am Edition),Karma,10,Ask me why so many fade, but I'm still here,39
Midnights (3am Edition),Karma,10,'Cause karma is the thunder,40
Midnights (3am Edition),Karma,10,Rattling your ground,41
Midnights (3am Edition),Karma,10,Karma's on your scent like a bounty hunter,42
Midnights (3am Edition),Karma,10,Karma's gonna track you down,43
Midnights (3am Edition),Karma,10,Step by step, from town to town,44
Midnights (3am Edition),Karma,10,Sweet like justice, karma is a queen,45
Midnights (3am Edition),Karma,10,Karma takes all my friends to the summit,46
Midnights (3am Edition),Karma,10,Karma is the guy on the screen,47
Midnights (3am Edition),Karma,10,Coming straight home to me,48
Midnights (3am Edition),Karma,10,'Cause karma is my boyfriend,49
Midnights (3am Edition),Karma,10,Karma is a god,50
Midnights (3am Edition),Karma,10,Karma is the breeze in my hair on the weekend,51
Midnights (3am Edition),Karma,10,Karma's a relaxing thought,52
Midnights (3am Edition),Karma,10,Aren't you envious that for you it's not?,53
Midnights (3am Edition),Karma,10,Sweet like honey, karma is a cat,54
Midnights (3am Edition),Karma,10,Purring in my lap 'cause it loves me,55
Midnights (3am Edition),Karma,10,Flexing like a goddamn acrobat,56
Midnights (3am Edition),Karma,10,Me and karma vibe like that,57
Midnights (3am Edition),Karma,10,Karma is my boyfriend,58
Midnights (3am Edition),Karma,10,Karma is a god,59
Midnights (3am Edition),Karma,10,Uh-huh, mm,60
Midnights (3am Edition),Karma,10,Karma's a relaxing thought,61
Midnights (3am Edition),Sweet Nothing,11,Sweet Nothing Lyrics,1
Midnights (3am Edition),Sweet Nothing,11,I spy with my little tired eye,2
Midnights (3am Edition),Sweet Nothing,11,Tiny as a firefly,3
Midnights (3am Edition),Sweet Nothing,11,A pebble that we picked up last July,4
Midnights (3am Edition),Sweet Nothing,11,Down deep inside your pocket,5
Midnights (3am Edition),Sweet Nothing,11,We almost forgot it,6
Midnights (3am Edition),Sweet Nothing,11,Does it ever miss Wicklow sometimes?,7
Midnights (3am Edition),Sweet Nothing,11,Ooh, ooh,8
Midnights (3am Edition),Sweet Nothing,11,They said the end is comin',9
Midnights (3am Edition),Sweet Nothing,11,Everyone’s up to somethin',10
Midnights (3am Edition),Sweet Nothing,11,I find myself runnin' home to your sweet nothings,11
Midnights (3am Edition),Sweet Nothing,11,Outside, they’re push and shovin',12
Midnights (3am Edition),Sweet Nothing,11,You're in the kitchen hummin',13
Midnights (3am Edition),Sweet Nothing,11,All that you ever wanted from me was sweet nothin',14
Midnights (3am Edition),Sweet Nothing,11,On the way home,15
Midnights (3am Edition),Sweet Nothing,11,I wrote a poem,16
Midnights (3am Edition),Sweet Nothing,11,You say, "What a mind",17
Midnights (3am Edition),Sweet Nothing,11,This happens all the time,18
Midnights (3am Edition),Sweet Nothing,11,Ooh, ooh,19
Midnights (3am Edition),Sweet Nothing,11,'Causе they said the end is comin',20
Midnights (3am Edition),Sweet Nothing,11,Evеryone's up to somethin’,21
Midnights (3am Edition),Sweet Nothing,11,I find myself runnin’ home to your sweet nothings,22
Midnights (3am Edition),Sweet Nothing,11,Outside, they're push and shovin’,23
Midnights (3am Edition),Sweet Nothing,11,You're in the kitchen hummin',24
Midnights (3am Edition),Sweet Nothing,11,All that you ever wanted from me was nothin',25
Midnights (3am Edition),Sweet Nothing,11,Industry disruptors and soul deconstructors,26
Midnights (3am Edition),Sweet Nothing,11,And smooth-talking hucksters out glad-handing each other,27
Midnights (3am Edition),Sweet Nothing,11,And the voices that implore, "You should be doing more",28
Midnights (3am Edition),Sweet Nothing,11,To you, I can admit that I’m just too soft for all of it,29
Midnights (3am Edition),Sweet Nothing,11,Ooh,30
Midnights (3am Edition),Sweet Nothing,11,They said the end is comin',31
Midnights (3am Edition),Sweet Nothing,11,Everyone's up to somethin',32
Midnights (3am Edition),Sweet Nothing,11,I find myself runnin' home to your sweet nothings,33
Midnights (3am Edition),Sweet Nothing,11,Outside, they're push and shovin',34
Midnights (3am Edition),Sweet Nothing,11,You're in the kitchen hummin',35
Midnights (3am Edition),Sweet Nothing,11,All that you ever wanted from me was sweet nothin',36
Midnights (3am Edition),Sweet Nothing,11,They said the end is comin',37
Midnights (3am Edition),Sweet Nothing,11,Everyone's up to somethin',38
Midnights (3am Edition),Sweet Nothing,11,I find myself runnin' home to your sweet nothings,39
Midnights (3am Edition),Sweet Nothing,11,Outside, they're push and shovin',40
Midnights (3am Edition),Sweet Nothing,11,You're in the kitchen hummin',41
Midnights (3am Edition),Sweet Nothing,11,All that you ever wanted from me was sweet nothin'You might also like,42
Midnights (3am Edition),Mastermind,12,Mastermind Lyrics,1
Midnights (3am Edition),Mastermind,12,Once upon a time, the planets and the fates,2
Midnights (3am Edition),Mastermind,12,And all the stars aligned,3
Midnights (3am Edition),Mastermind,12,You and I ended up in the same room,4
Midnights (3am Edition),Mastermind,12,At the same time,5
Midnights (3am Edition),Mastermind,12,And the touch of a hand lit the fuse,6
Midnights (3am Edition),Mastermind,12,Of a chain reaction of countermoves,7
Midnights (3am Edition),Mastermind,12,To assess the equation of you,8
Midnights (3am Edition),Mastermind,12,Checkmate, I couldn't lose,9
Midnights (3am Edition),Mastermind,12,What if I told you none of it was accidental?,10
Midnights (3am Edition),Mastermind,12,And the first night that you saw me,11
Midnights (3am Edition),Mastermind,12,Nothing was gonna stop me,12
Midnights (3am Edition),Mastermind,12,I laid the groundwork, and then,13
Midnights (3am Edition),Mastermind,12,Just like clockwork,14
Midnights (3am Edition),Mastermind,12,The dominoes cascaded in a line,15
Midnights (3am Edition),Mastermind,12,What if I told you I'm a mastermind?,16
Midnights (3am Edition),Mastermind,12,And now you're mine,17
Midnights (3am Edition),Mastermind,12,It was all by dеsign,18
Midnights (3am Edition),Mastermind,12,'Cause I'm a mastermind,19
Midnights (3am Edition),Mastermind,12,You see, all the wisеst women,20
Midnights (3am Edition),Mastermind,12,Had to do it this way,21
Midnights (3am Edition),Mastermind,12,'Cause we were born to be the pawn,22
Midnights (3am Edition),Mastermind,12,In every lover's game,23
Midnights (3am Edition),Mastermind,12,If you fail to plan, you plan to fail,24
Midnights (3am Edition),Mastermind,12,Strategy sets the scene for the tale,25
Midnights (3am Edition),Mastermind,12,I'm the wind in our free-flowing sails,26
Midnights (3am Edition),Mastermind,12,And the liquor in our cocktails,27
Midnights (3am Edition),Mastermind,12,What if I told you none of it was accidental?,28
Midnights (3am Edition),Mastermind,12,And the first night that you saw me,29
Midnights (3am Edition),Mastermind,12,I knew I wanted your body,30
Midnights (3am Edition),Mastermind,12,I laid the groundwork, and then,31
Midnights (3am Edition),Mastermind,12,Just like clockwork,32
Midnights (3am Edition),Mastermind,12,The dominoes cascaded in a line,33
Midnights (3am Edition),Mastermind,12,What if I told you I'm a mastermind?,34
Midnights (3am Edition),Mastermind,12,And now you're mine,35
Midnights (3am Edition),Mastermind,12,It was all my design,36
Midnights (3am Edition),Mastermind,12,'Cause I'm a mastermind,37
Midnights (3am Edition),Mastermind,12,You might also like,38
Midnights (3am Edition),Mastermind,12,No one wanted to play with me as a little kid,39
Midnights (3am Edition),Mastermind,12,So I've been scheming like a criminal ever since,40
Midnights (3am Edition),Mastermind,12,To make them love me and make it seem effortless,41
Midnights (3am Edition),Mastermind,12,This is the first time I've felt the need to confess,42
Midnights (3am Edition),Mastermind,12,And I swear,43
Midnights (3am Edition),Mastermind,12,I'm only cryptic and Machiavellian,44
Midnights (3am Edition),Mastermind,12,'Cause I care,45
Midnights (3am Edition),Mastermind,12,So I told you none of it was accidental,46
Midnights (3am Edition),Mastermind,12,And the first night that you saw me,47
Midnights (3am Edition),Mastermind,12,Nothing was gonna stop me,48
Midnights (3am Edition),Mastermind,12,I laid the groundwork, and then,49
Midnights (3am Edition),Mastermind,12,Saw a wide smirk on your face,50
Midnights (3am Edition),Mastermind,12,You knew the entire time,51
Midnights (3am Edition),Mastermind,12,You knew that I'm a mastermind,52
Midnights (3am Edition),Mastermind,12,And now you're mine,53
Midnights (3am Edition),Mastermind,12,Yeah, all you did was smile,54
Midnights (3am Edition),Mastermind,12,'Cause I'm a mastermind,55
Midnights (3am Edition),The Great War,13,The Great War Lyrics,1
Midnights (3am Edition),The Great War,13,My knuckles were bruised like violets,2
Midnights (3am Edition),The Great War,13,Sucker punching walls, cursed you as I sleep-talked,3
Midnights (3am Edition),The Great War,13,Spineless in my tomb of silence,4
Midnights (3am Edition),The Great War,13,Tore your banners down, took the battle underground,5
Midnights (3am Edition),The Great War,13,And maybe it was egos swinging,6
Midnights (3am Edition),The Great War,13,Maybe it was her,7
Midnights (3am Edition),The Great War,13,Flashes of the battle come back to me in a blur,8
Midnights (3am Edition),The Great War,13,All that bloodshed, crimson clover,9
Midnights (3am Edition),The Great War,13,Uh-huh, sweet dream was over,10
Midnights (3am Edition),The Great War,13,My hand was the one you reached for,11
Midnights (3am Edition),The Great War,13,All throughout the Great War,12
Midnights (3am Edition),The Great War,13,Always remember,13
Midnights (3am Edition),The Great War,13,Uh-huh, tears on the lеtter,14
Midnights (3am Edition),The Great War,13,I vowed not to cry anymore,15
Midnights (3am Edition),The Great War,13,If wе survived the Great War,16
Midnights (3am Edition),The Great War,13,You drew up some good faith treaties,17
Midnights (3am Edition),The Great War,13,I drew curtains closed, drank my poison all alone,18
Midnights (3am Edition),The Great War,13,You said I have to trust more freely,19
Midnights (3am Edition),The Great War,13,But diesel is desire, you were playing with fire,20
Midnights (3am Edition),The Great War,13,And maybe it's the past that's talking,21
Midnights (3am Edition),The Great War,13,Screaming from the crypt,22
Midnights (3am Edition),The Great War,13,Telling me to punish you for things you never did,23
Midnights (3am Edition),The Great War,13,So I justified it,24
Midnights (3am Edition),The Great War,13,All that bloodshed, crimson clover,25
Midnights (3am Edition),The Great War,13,Uh-huh, the bombs were closer,26
Midnights (3am Edition),The Great War,13,My hand was the one you reached for,27
Midnights (3am Edition),The Great War,13,All throughout the Great War,28
Midnights (3am Edition),The Great War,13,Always remember,29
Midnights (3am Edition),The Great War,13,Uh-huh, the burning embers,30
Midnights (3am Edition),The Great War,13,I vowed not to fight anymore,31
Midnights (3am Edition),The Great War,13,If we survived the Great War,32
Midnights (3am Edition),The Great War,13,Uh-huh, uh-huh,33
Midnights (3am Edition),The Great War,13,It turned into something bigger,34
Midnights (3am Edition),The Great War,13,Somewhere in the haze, got a sense I'd been betrayed,35
Midnights (3am Edition),The Great War,13,Your finger on my hairpin triggers,36
Midnights (3am Edition),The Great War,13,Soldier down on that icy ground,37
Midnights (3am Edition),The Great War,13,Looked up at me with honor and truth,38
Midnights (3am Edition),The Great War,13,Broken and blue, so I called off the troops,39
Midnights (3am Edition),The Great War,13,That was the night I nearly lost you,40
Midnights (3am Edition),The Great War,13,I really thought I'd lost you,41
Midnights (3am Edition),The Great War,13,You might also like,42
Midnights (3am Edition),The Great War,13,We can plant a memory garden,43
Midnights (3am Edition),The Great War,13,Say a solemn prayer, place a poppy in my hair,44
Midnights (3am Edition),The Great War,13,There's no morning glory, it was war, it wasn't fair,45
Midnights (3am Edition),The Great War,13,And we will never go back,46
Midnights (3am Edition),The Great War,13,To that bloodshed, crimson clover,47
Midnights (3am Edition),The Great War,13,Uh-huh, the worst was over,48
Midnights (3am Edition),The Great War,13,My hand was the one you reached for,49
Midnights (3am Edition),The Great War,13,All throughout the Great War,50
Midnights (3am Edition),The Great War,13,Always remember,51
Midnights (3am Edition),The Great War,13,Uh-huh, we're burned for better,52
Midnights (3am Edition),The Great War,13,I vowed I would always be yours,53
Midnights (3am Edition),The Great War,13,'Cause we survived the Great War,54
Midnights (3am Edition),The Great War,13,Uh-huh, uh-huh,55
Midnights (3am Edition),The Great War,13,I will always be yours,56
Midnights (3am Edition),The Great War,13,'Cause we survived the Great War,57
Midnights (3am Edition),The Great War,13,Uh-huh,58
Midnights (3am Edition),The Great War,13,I vow I will always be yours,59
Midnights (3am Edition),Bigger Than The Whole Sky,14,Bigger Than The Whole Sky Lyrics,1
Midnights (3am Edition),Bigger Than The Whole Sky,14,No words appear before me in the aftermath,2
Midnights (3am Edition),Bigger Than The Whole Sky,14,Salt streams out my eyes and into my ears,3
Midnights (3am Edition),Bigger Than The Whole Sky,14,Every single thing I touch becomes sick with sadness,4
Midnights (3am Edition),Bigger Than The Whole Sky,14,'Cause it's all over now, all out to sea,5
Midnights (3am Edition),Bigger Than The Whole Sky,14,Goodbye, goodbye, goodbye,6
Midnights (3am Edition),Bigger Than The Whole Sky,14,You were bigger than the whole sky,7
Midnights (3am Edition),Bigger Than The Whole Sky,14,You were more than just a short time,8
Midnights (3am Edition),Bigger Than The Whole Sky,14,And I've got a lot to pine about,9
Midnights (3am Edition),Bigger Than The Whole Sky,14,I've got a lot to live without,10
Midnights (3am Edition),Bigger Than The Whole Sky,14,I'm never gonna meet,11
Midnights (3am Edition),Bigger Than The Whole Sky,14,What could've been, would've been,12
Midnights (3am Edition),Bigger Than The Whole Sky,14,What should've been you,13
Midnights (3am Edition),Bigger Than The Whole Sky,14,What could've been, would've been you,14
Midnights (3am Edition),Bigger Than The Whole Sky,14,Did some bird flap its wings ovеr in Asia?,15
Midnights (3am Edition),Bigger Than The Whole Sky,14,Did some force take you bеcause I didn't pray?,16
Midnights (3am Edition),Bigger Than The Whole Sky,14,Every single thing to come has turned into ashes,17
Midnights (3am Edition),Bigger Than The Whole Sky,14,'Cause it's all over, it's not meant to be,18
Midnights (3am Edition),Bigger Than The Whole Sky,14,So I'll say words I don't believe,19
Midnights (3am Edition),Bigger Than The Whole Sky,14,Goodbye, goodbye, goodbye,20
Midnights (3am Edition),Bigger Than The Whole Sky,14,You were bigger than the whole sky,21
Midnights (3am Edition),Bigger Than The Whole Sky,14,You were more than just a short time,22
Midnights (3am Edition),Bigger Than The Whole Sky,14,And I've got a lot to pine about,23
Midnights (3am Edition),Bigger Than The Whole Sky,14,I've got a lot to live without,24
Midnights (3am Edition),Bigger Than The Whole Sky,14,I'm never gonna meet,25
Midnights (3am Edition),Bigger Than The Whole Sky,14,What could've been, would've been,26
Midnights (3am Edition),Bigger Than The Whole Sky,14,What should've been you,27
Midnights (3am Edition),Bigger Than The Whole Sky,14,What could've been, would've been you,28
Midnights (3am Edition),Bigger Than The Whole Sky,14,What could've been, would've been,29
Midnights (3am Edition),Bigger Than The Whole Sky,14,What should've been you,30
Midnights (3am Edition),Bigger Than The Whole Sky,14,What could've been, would've been you,31
Midnights (3am Edition),Bigger Than The Whole Sky,14,Goodbye, goodbye, goodbye,32
Midnights (3am Edition),Bigger Than The Whole Sky,14,You were bigger than the whole sky,33
Midnights (3am Edition),Bigger Than The Whole Sky,14,You were more than just a short time,34
Midnights (3am Edition),Bigger Than The Whole Sky,14,And I've got a lot to pine about,35
Midnights (3am Edition),Bigger Than The Whole Sky,14,I've got a lot to live without,36
Midnights (3am Edition),Bigger Than The Whole Sky,14,I'm never gonna meet,37
Midnights (3am Edition),Bigger Than The Whole Sky,14,What could've been, would've been,38
Midnights (3am Edition),Bigger Than The Whole Sky,14,What should've been youYou might also like,39
Midnights (3am Edition),Paris,15,Paris Lyrics,1
Midnights (3am Edition),Paris,15,"Your ex-friend's sister,2
Midnights (3am Edition),Paris,15,Met someone at a club and he kissed her,3
Midnights (3am Edition),Paris,15,Turns out, it was that guy you hooked up with ages ago,4
Midnights (3am Edition),Paris,15,Some wannabe Z-lister,5
Midnights (3am Edition),Paris,15,And all the outfits were terrible,6
Midnights (3am Edition),Paris,15,2003 unbearable,7
Midnights (3am Edition),Paris,15,Did you see the photos?",8
Midnights (3am Edition),Paris,15,No, I didn't, but thanks, though,9
Midnights (3am Edition),Paris,15,I'm so in love that I might stop breathing,10
Midnights (3am Edition),Paris,15,Drew a map on your bedroom ceiling,11
Midnights (3am Edition),Paris,15,No, I didn't see the news,12
Midnights (3am Edition),Paris,15,'Cause we were somewhere else,13
Midnights (3am Edition),Paris,15,Stumbled down pretend alleyways,14
Midnights (3am Edition),Paris,15,Cheap wine, make believe it's champagne,15
Midnights (3am Edition),Paris,15,I was taken by the view,16
Midnights (3am Edition),Paris,15,Like we were in Paris,17
Midnights (3am Edition),Paris,15,Like we were somewhere else,18
Midnights (3am Edition),Paris,15,Like we were in Paris, oh,19
Midnights (3am Edition),Paris,15,We were somewhere else,20
Midnights (3am Edition),Paris,15,Privacy sign on the door,21
Midnights (3am Edition),Paris,15,And on my page and on the whole world,22
Midnights (3am Edition),Paris,15,Romance is not dead if you keep it just yours,23
Midnights (3am Edition),Paris,15,Levitate above all the messes made,24
Midnights (3am Edition),Paris,15,Sit quiet by my side in the shade,25
Midnights (3am Edition),Paris,15,And not the kind that's thrown,26
Midnights (3am Edition),Paris,15,I mean, the kind under where a tree has grown,27
Midnights (3am Edition),Paris,15,I'm so in love that I might stop breathing,28
Midnights (3am Edition),Paris,15,Drew a map on your bedroom ceiling,29
Midnights (3am Edition),Paris,15,No, I didn't see the news,30
Midnights (3am Edition),Paris,15,'Cause we were somewhere else,31
Midnights (3am Edition),Paris,15,Stumbled down pretend alleyways,32
Midnights (3am Edition),Paris,15,Cheap wine, make believe it's champagne,33
Midnights (3am Edition),Paris,15,I was taken by the view,34
Midnights (3am Edition),Paris,15,Like we were in Paris, oh,35
Midnights (3am Edition),Paris,15,Like we were somewhere else,36
Midnights (3am Edition),Paris,15,Like we were in Paris, oh,37
Midnights (3am Edition),Paris,15,We were somewhere else,38
Midnights (3am Edition),Paris,15,You might also like,39
Midnights (3am Edition),Paris,15,I wanna brainwash you,40
Midnights (3am Edition),Paris,15,Into loving me forever,41
Midnights (3am Edition),Paris,15,I wanna transport you,42
Midnights (3am Edition),Paris,15,To somewhere the culture's clever,43
Midnights (3am Edition),Paris,15,Confess my truth,44
